SRR2927003	bZIP_tnt.bZIP53_col_v3b
SRR2926530	MYB_tnt.MYB58_col_a
SRR2926529	MYB_tnt.MYB58_colamp_a
SRR2926528	MYB_tnt.MYB57_col_a
SRR2926527	MYB_tnt.MYB57_colamp_a
SRR2926526	MYB_tnt.MYB56_col_a
SRR2926525	MYB_tnt.MYB56_colamp_a
SRR2926524	MYB_tnt.MYB55_colamp_a
SRR2926523	MYB_tnt.MYB52_col_a
SRR2926522	MYB_tnt.MYB51_col_a
SRR2926521	MYB_tnt.MYB49_col_a
SRR2926520	MYB_tnt.MYB49_colamp_a
SRR2926519	MYB_tnt.MYB44_colamp_a
SRR2926518	MYB_tnt.MYB43_col_a
SRR2926517	MYB_tnt.MYB41_col_a
SRR2926516	MYB_tnt.MYB40_col_a
SRR2926515	MYB_tnt.MYB4_col200_a
SRR2926514	MYB_tnt.MYB3R5_col_a
SRR2926513	MYB_tnt.MYB3R4_col_a
SRR2926512	MYB_tnt.MYB3R1_col_a
SRR2926511	MYB_tnt.MYB3R1_colamp_a
SRR2926510	MYB_tnt.MYB39_col_a
SRR2926509	MYB_tnt.MYB39_colamp_a
SRR2926508	MYB_tnt.MYB33_col_a
SRR2926507	MYB_tnt.MYB30_col_a
SRR2926506	MYB_tnt.MYB30_colamp_a
SRR2926505	MYB_tnt.MYB27_col_a
SRR2926504	MYB_tnt.MYB27_colamp_a
SRR2926503	MYB_tnt.MYB23_col_a
SRR2926502	MYB_tnt.MYB17_colamp_a
SRR2926501	MYB_tnt.MYB13_col_a
SRR2926500	MYB_tnt.MYB13_colamp_a
SRR2926499	MYB_tnt.MYB121_col_a
SRR2926498	MYB_tnt.MYB119_col_a
SRR2926497	MYB_tnt.MYB119_colamp_a
SRR2926496	MYB_tnt.MYB118_col_a
SRR2926495	MYB_tnt.MYB118_colamp_a
SRR2926494	MYB_tnt.MYB116_col_a
SRR2926493	MYB_tnt.MYB116_colamp_a
SRR2926492	MYB_tnt.MYB113_col_a
SRR2926491	MYB_tnt.MYB107_col_a
SRR2926490	MYB_tnt.MYB107_colamp_a
SRR2926489	MYB_tnt.MYB105_col_a
SRR2926488	MYB_tnt.MYB105_colamp_a
SRR2926487	MYB_tnt.MYB101_col_a
SRR2926486	MYB_tnt.MYB101_colamp_a
SRR2926485	MYB_tnt.MYB10_col_a
SRR2926484	MYB_tnt.MYB10_colamp_a
SRR2926483	MYB_tnt.MYB1_col_a
SRR2926482	MYB_tnt.MS188_col_a
SRR2926481	MYB_tnt.MS188_colamp_a
SRR2926480	MYB_tnt.BOS1_col_a
SRR2926479	MYB_tnt.ATY19_col_a
SRR2926478	MYB_tnt.ATY13_col_a
SRR2926477	MYB_tnt.ATY13_colamp_a
SRR2926476	MADS_tnt.SVP_col_v3b
SRR2926475	MADS_tnt.SVP_colamp_v3b
SRR2926474	MADS_tnt.FEM111_col_a
SRR2926473	MADS_tnt.AGL63_col_a
SRR2926472	MADS_tnt.AGL6_col_a
SRR2926471	MADS_tnt.AGL55_col_a
SRR2926470	MADS_tnt.AGL42_col_a
SRR2926469	MADS_tnt.AGL25_col_a
SRR2926468	MADS_tnt.AGL25_colamp_a
SRR2926467	MADS_tnt.AGL16_col_a
SRR2926466	MADS_tnt.AGL16_colamp_a
SRR2926465	MADS_tnt.AGL15_col_a
SRR2926464	MADS_tnt.AGL15_colamp_a
SRR2926463	MADS_tnt.AGL13_col_b
SRR2926462	LOBAS2_tnt.LOB_col_a
SRR2926461	LOBAS2_tnt.LBD23_col_a
SRR2926460	LOBAS2_tnt.LBD23_colamp_a
SRR2926459	LOBAS2_tnt.LBD2_col_a
SRR2926458	LOBAS2_tnt.LBD2_colamp_a
SRR2926457	LOBAS2_tnt.LBD19_col_a
SRR2926456	LOBAS2_tnt.LBD19_colamp_a
SRR2926455	LOBAS2_tnt.LBD18_col_a
SRR2926454	LOBAS2_tnt.LBD18_colamp_a
SRR2926453	LOBAS2_tnt.LBD13_col_a
SRR2926452	LOBAS2_tnt.LBD13_colamp_a
SRR2926451	LOBAS2_tnt.ASL18_col_a
SRR2926450	LOBAS2_tnt.ASL18_colamp_a
SRR2926449	LOBAS2_tnt.AS2_col_a
SRR2926448	LIM_tnt.WLIM2A_col_a
SRR2926447	Homeobox_tnt.WUS1_col_a
SRR2926446	Homeobox_tnt.WUS1_colamp_a
SRR2926445	Homeobox_tnt.HDG1_colamp_a
SRR2926444	Homeobox_tnt.HDG1_col100_a
SRR2926443	Homeobox_tnt.HAT5_col_a
SRR2926442	Homeobox_tnt.HAT5_colamp_a
SRR2926441	Homeobox_tnt.HAT22_col_a
SRR2926440	Homeobox_tnt.HAT2_colamp_a
SRR2926439	Homeobox_ecoli.HAT2_col_v31
SRR2926438	Homeobox_tnt.HAT1_col_a
SRR2926437	Homeobox_tnt.HAT1_colamp_a
SRR2926436	Homeobox_tnt.ATHB7_col_a
SRR2926435	Homeobox_tnt.ATHB6_col_a
SRR2926434	Homeobox_tnt.ATHB6_colamp_a
SRR2926433	Homeobox_tnt.ATHB20_col_a
SRR2926432	Homeobox_tnt.ATHB20_colamp_a
SRR2926431	Homeobox_tnt.ATHB18_col_a
SRR2926430	Homeobox_tnt.ATHB18_colamp_a
SRR2926429	Homeobox_tnt.ATHB13_col_a
SRR2926428	Homeobox_tnt.ATHB13_colamp_a
SRR2926427	HSF_tnt.HSFC1_col_a
SRR2926426	HSF_tnt.HSFC1_colamp_a
SRR2926425	HSF_tnt.HSFB4_col_a
SRR2926424	HSF_tnt.HSFB3_col_a
SRR2926423	HSF_tnt.HSFB3_colamp_a
SRR2926422	HSF_tnt.HSFA6B_colamp_a
SRR2926421	HSF_tnt.HSFA6A_col_a
SRR2926420	HSF_tnt.HSFA6A_colamp_a
SRR2926419	HSF_tnt.HSFA1E_col_a
SRR2926418	HSF_tnt.HSFA1E_colamp_a
SRR2926417	HSF_tnt.HSF7_col_a
SRR2926416	HSF_tnt.HSF7_colamp_a
SRR2926415	HSF_tnt.HSF6_col_a
SRR2926414	HSF_tnt.HSF3_col_a
SRR2926413	HSF_tnt.HSF3_colamp_a
SRR2926412	HSF_tnt.HSF21_col_a
SRR2926411	HMG_tnt.3XHMGBOX1_col_a
SRR2926410	HMG_tnt.3XHMGBOX1_colamp_a
SRR2926409	HB_tnt.WOX11_col_a
SRR2926408	HB_tnt.PHV_col_a
SRR2926407	HB_tnt.LMI1_col_a
SRR2926406	HB_tnt.LMI1_colamp_a
SRR2926405	HB_tnt.HDG7_col_a
SRR2926404	HB_tnt.ATHB53_col_a
SRR2926403	HB_tnt.ATHB53_colamp_a
SRR2926402	HB_tnt.ATHB5_col_a
SRR2926401	HB_tnt.ATHB5_colamp_a
SRR2926400	HB_tnt.ATHB40_col_a
SRR2926399	HB_tnt.ATHB40_colamp_a
SRR2926398	HB_tnt.ATHB21_col_a
SRR2926397	HB_tnt.ATHB21_colamp_a
SRR2926396	HB_tnt.ATHB15_col_a
SRR2926395	HB_tnt.ANL2_col_a
SRR2926394	HB_tnt.ANL2_colamp_a
SRR2926393	GeBP_tnt.AT4G00250_col_a
SRR2926392	GeBP_tnt.AT1G66420_col_a
SRR2926391	GRF_tnt.GRF9_col_a
SRR2926390	GRF_tnt.GRF9_colamp_a
SRR2926389	GRF_tnt.AtGRF6_col_a
SRR2926388	G2like_tnt.KAN2_col_a
SRR2926387	G2like_tnt.KAN2_colamp_a
SRR2926386	G2like_tnt.At5g29000_col_a
SRR2926385	G2like_tnt.At3g24120_col_a
SRR2926384	G2like_tnt.At3g24120_colamp_a
SRR2926383	G2like_tnt.At3g13040_col_b
SRR2926382	G2like_tnt.At3g12730_col_a
SRR2926381	G2like_tnt.At3g12730_colamp_a
SRR2926380	G2like_tnt.At3g04030_col_a
SRR2926379	G2like_tnt.At3g04030_colamp_a
SRR2926378	G2like_tnt.At2g03500_col_a
SRR2926377	G2like_tnt.At2g03500_colamp_a
SRR2926376	G2like_tnt.At2g01060_colamp_a
SRR2926375	G2like_tnt.At1g68670_colamp_a
SRR2926374	G2like_tnt.At1g25550_colamp_a
SRR2926373	G2like_tnt.At1g13300_col_a
SRR2926372	G2like_tnt.AT5G45580_col_a
SRR2926371	G2like_tnt.AT5G45580_colamp_a
SRR2926370	G2like_tnt.AT4G37180_col_a
SRR2926369	G2like_tnt.AT4G37180_colamp_a
SRR2926368	G2like_tnt.AT2G40260_col_a
SRR2926367	G2like_tnt.AT2G40260_colamp_a
SRR2926366	G2like_tnt.AT2G38300_col_a
SRR2926365	G2like_tnt.AT2G20400_col_a
SRR2926364	G2like_tnt.AT2G20400_colamp_a
SRR2926363	G2like_tnt.AT1G49560_col_a
SRR2926362	G2like_tnt.AT1G49560_colamp_a
SRR2926361	FHA_tnt.FHA2_col_b
SRR2926360	FAR1_tnt.FAR1_col_a
SRR2926359	FAR1_tnt.FAR1_colamp_a
SRR2926358	EIL_tnt.EIN3_col_a
SRR2926357	EIL_tnt.EIN3_colamp_a
SRR2926356	EIL_tnt.EIL3_col_b
SRR2926355	E2FDP_tnt.E2FC_col_a
SRR2926354	E2FDP_tnt.E2FA_col_a
SRR2926353	E2FDP_tnt.E2FA_colamp_a
SRR2926352	E2FDP_tnt.DEL2_col_a
SRR2926351	E2FDP_tnt.DEL2_colamp_a
SRR2926350	E2FDP_tnt.DEL1_col_a
SRR2926349	E2FDP_tnt.DEL1_colamp_a
SRR2926348	DBP_tnt.AT3G51470_col_a
SRR2926347	CPP_tnt.TSO1_col_a
SRR2926346	CPP_tnt.TCX2_col_a
SRR2926345	CPP_tnt.TCX2_colamp_a
SRR2926344	CPP_tnt.SOL1_colamp_a
SRR2926343	CPP_tnt.AT2G20110_col_a
SRR2926342	CPP_tnt.AT2G20110_colamp_a
SRR2926341	CCAATHAP3_tnt.NFYB4_col_a
SRR2926340	CCAATHAP3_tnt.HAP3_col_a
SRR2926339	CAMTA_tnt.CAMTA5_col_a
SRR2926338	CAMTA_tnt.CAMTA1_col_a
SRR2926337	C3H_tnt.U2AF35B_col_a
SRR2926336	C3H_tnt.TZF9_col_a
SRR2926335	C3H_tnt.EMB1789_col_a
SRR2926334	C3H_tnt.CDM1_colamp_a
SRR2926333	C3H_tnt.At5g08750_col_a
SRR2926332	C3H_tnt.At1g74370_col_a
SRR2926331	C3H_tnt.At1g70910_col_a
SRR2926330	C3H_tnt.AT5G63260_col_a
SRR2926329	C3H_tnt.AT5G63260_colamp_a
SRR2926328	C3H_tnt.AT3G12130_colamp_a
SRR2926327	C2H2_tnt.WIP5_col_a
SRR2926326	C2H2_tnt.WIP5_colamp_a
SRR2926325	C2H2_tnt.TF3A_col_a
SRR2926324	C2H2_tnt.STZ_colamp_a
SRR2926323	C2H2_tnt.STOP1_col_a
SRR2926322	C2H2_tnt.STOP1_colamp_a
SRR2926321	C2H2_tnt.SGR5_col_a
SRR2926320	C2H2_tnt.SGR5_colamp_a
SRR2926319	C2H2_tnt.NUC_col_a
SRR2926318	C2H2_tnt.NUC_colamp_a
SRR2926317	C2H2_tnt.MGP_col_a
SRR2926316	C2H2_tnt.MGP_colamp_a
SRR2926315	C2H2_tnt.JKD_col_a
SRR2926314	C2H2_tnt.JGL_col_a
SRR2926313	C2H2_tnt.IDD7_col_a
SRR2926312	C2H2_tnt.IDD5_colamp_a
SRR2926311	C2H2_tnt.IDD4_col_a
SRR2926310	C2H2_tnt.IDD2_col_a
SRR2926309	C2H2_tnt.IDD2_colamp_a
SRR2926308	C2H2_tnt.AtIDD11_col_a
SRR2926307	C2H2_tnt.AtIDD11_colamp_a
SRR2926306	C2H2_tnt.At5g66730_colamp_a
SRR2926305	C2H2_tnt.At5g22890_col_a
SRR2926304	C2H2_tnt.At5g04390_col200_a
SRR2926303	C2H2_tnt.At3g60580_col_a
SRR2926302	C2H2_tnt.At2g48100_col_b
SRR2926301	C2H2_tnt.At2g41835_col_b
SRR2926300	C2H2_tnt.At1g14580_col_a
SRR2926299	C2H2_tnt.At1g14580_colamp_a
SRR2926298	C2H2_tnt.AZF1_colamp_a
SRR2926297	C2H2_tnt.AT5G22990_col_a
SRR2926296	C2H2_tnt.AT4G26030_col_a
SRR2926295	C2H2_tnt.AT3G49930_col_a
SRR2926294	C2H2_tnt.AT3G46070_col_a
SRR2926293	C2H2_tnt.AT2G15740_col_a
SRR2926292	C2C2gata_tnt.ZML2_col_a
SRR2926291	C2C2gata_tnt.ZML1_col_a
SRR2926290	C2C2gata_tnt.ZML1_colamp_a
SRR2926289	C2C2gata_tnt.ZIM_col_a
SRR2926288	C2C2gata_tnt.GATA6_col200_a
SRR2926287	C2C2gata_tnt.GATA4_col_a
SRR2926286	C2C2gata_tnt.GATA20_col_a
SRR2926285	C2C2gata_tnt.GATA20_colamp_a
SRR2926284	C2C2gata_tnt.GATA19_col_a
SRR2926283	C2C2gata_tnt.GATA19_colamp_a
SRR2926282	C2C2gata_tnt.GATA16_col_a
SRR2926281	C2C2gata_tnt.GATA15_col_b
SRR2926280	C2C2gata_tnt.GATA14_col_a
SRR2926279	C2C2gata_tnt.GATA12_col_a
SRR2926278	C2C2gata_tnt.GATA12_colamp_a
SRR2926277	C2C2gata_tnt.GATA11_col_a
SRR2926276	C2C2gata_tnt.GATA1_col_a
SRR2926275	C2C2gata_tnt.GATA1_colamp_a
SRR2926274	C2C2dof_tnt.dof45_col_a
SRR2926273	C2C2dof_tnt.dof45_colamp_a
SRR2926272	C2C2dof_tnt.dof43_col_a
SRR2926271	C2C2dof_tnt.dof43_colamp_a
SRR2926270	C2C2dof_tnt.dof42_col_a
SRR2926269	C2C2dof_tnt.dof24_col_a
SRR2926268	C2C2dof_tnt.dof24_colamp_a
SRR2926267	C2C2dof_tnt.OBP4_col_a
SRR2926266	C2C2dof_tnt.OBP4_colamp_a
SRR2926265	C2C2dof_tnt.OBP3_col_a
SRR2926264	C2C2dof_tnt.OBP3_colamp_a
SRR2926263	C2C2dof_tnt.OBP1_col_a
SRR2926262	C2C2dof_tnt.DAG2_col_a
SRR2926261	C2C2dof_tnt.DAG2_colamp_a
SRR2926260	C2C2dof_tnt.COG1_col_a
SRR2926259	C2C2dof_tnt.COG1_colamp_a
SRR2926258	C2C2dof_tnt.CDF3_col_a
SRR2926257	C2C2dof_tnt.CDF3_colamp_a
SRR2926256	C2C2dof_tnt.At5g62940_col_a
SRR2926255	C2C2dof_tnt.At4g38000_col_a
SRR2926254	C2C2dof_tnt.At4g38000_colamp_a
SRR2926253	C2C2dof_tnt.At3g45610_col_a
SRR2926252	C2C2dof_tnt.At3g45610_colamp_a
SRR2926251	C2C2dof_tnt.At1g64620_colamp_a
SRR2926250	C2C2dof_tnt.At1g64620_100ng20cy_b
SRR2926249	C2C2dof_tnt.Adof1_col_a
SRR2926248	C2C2dof_tnt.Adof1_colamp_a
SRR2926247	C2C2dof_tnt.AT5G66940_col_a
SRR2926246	C2C2dof_tnt.AT5G66940_colamp_a
SRR2926245	C2C2dof_tnt.AT5G02460_col_a
SRR2926244	C2C2dof_tnt.AT5G02460_colamp_a
SRR2926243	C2C2dof_tnt.AT3G52440_col_a
SRR2926242	C2C2dof_tnt.AT3G52440_colamp_a
SRR2926241	C2C2dof_tnt.AT2G28810_col_a
SRR2926240	C2C2dof_tnt.AT2G28810_colamp_a
SRR2926239	C2C2dof_tnt.AT1G69570_col_a
SRR2926238	C2C2dof_tnt.AT1G69570_colamp_a
SRR2926237	C2C2dof_tnt.AT1G47655_col_a
SRR2926236	C2C2dof_tnt.AT1G47655_colamp_a
SRR2926235	C2C2YABBY_tnt.CRC_col_a
SRR2926234	C2C2YABBY_tnt.CRC_colamp_a
SRR2926233	C2C2COlike_tnt.AT5G59990_col_a
SRR2926232	C2C2COlike_tnt.AT5G59990_colamp_a
SRR2926231	C2C2COlike_tnt.AT4G27900_col_a
SRR2926230	BZR_tnt.BZR1_col_a
SRR2926229	BZR_tnt.At4g36780_col_a
SRR2926228	BZR_tnt.At4g36780_colamp_a
SRR2926227	BZR_tnt.At4g18890_col_a
SRR2926226	BZR_tnt.At4g18890_colamp_a
SRR2926225	BZR_tnt.At1g78700_col_a
SRR2926224	BZR_tnt.At1g78700_colamp_a
SRR2926223	BSD_tnt.AT1G10720_col_a
SRR2926222	BES1_tnt.BAM8_col_a
SRR2926221	BES1_tnt.BAM8_colamp_a
SRR2926220	BBRBPC_tnt.BPC6_col_a
SRR2926219	BBRBPC_tnt.BPC5_col_a
SRR2926218	BBRBPC_tnt.BPC5_colamp_a
SRR2926217	BBRBPC_tnt.BPC1_col_a
SRR2926216	BBRBPC_tnt.BPC1_colamp_a
SRR2926215	ARID_tnt.At3g13350_col_a
SRR2926214	ARID_tnt.At1g76110_col_a
SRR2926213	ARID_tnt.At1g76110_colamp_a
SRR2926212	ARID_tnt.AT2G17410_col_a
SRR2926211	ARID_tnt.AT1G20910_col_a
SRR2926210	ARID_tnt.AT1G04880_col_a
SRR2926209	ARID_tnt.AT1G04880_colamp_a
SRR2926208	ARF_tnt.ARF2_col_v31
SRR2926207	ARF_tnt.ARF16_col_b
SRR2926206	AP2EREBP_tnt.TINY_col_a
SRR2926205	AP2EREBP_tnt.SHN3_col_a
SRR2926204	AP2EREBP_tnt.Rap210_col_a
SRR2926203	AP2EREBP_tnt.Rap210_colamp_a
SRR2926202	AP2EREBP_tnt.RRTF1_col_a
SRR2926201	AP2EREBP_tnt.RRTF1_colamp_a
SRR2926200	AP2EREBP_tnt.RAP26_col_a
SRR2926199	AP2EREBP_tnt.RAP26_colamp_a
SRR2926198	AP2EREBP_tnt.RAP212_col_a
SRR2926197	AP2EREBP_tnt.RAP211_col_a
SRR2926196	AP2EREBP_tnt.RAP211_colamp_a
SRR2926195	AP2EREBP_tnt.RAP21_col_a
SRR2926194	AP2EREBP_tnt.RAP21_colamp_a
SRR2926193	AP2EREBP_tnt.PUCHI_col_a
SRR2926192	AP2EREBP_tnt.PUCHI_colamp_a
SRR2926191	AP2EREBP_tnt.PLT3_col_a
SRR2926190	AP2EREBP_tnt.PLT1_col_a
SRR2926189	AP2EREBP_tnt.PLT1_colamp_a
SRR2926188	AP2EREBP_tnt.LEP_col_a
SRR2926187	AP2EREBP_tnt.ESE3_col_a
SRR2926186	AP2EREBP_tnt.ESE3_colamp_a
SRR2926185	AP2EREBP_tnt.ESE1_col_a
SRR2926184	AP2EREBP_tnt.ESE1_colamp_a
SRR2926183	AP2EREBP_tnt.ERF9_col_a
SRR2926182	AP2EREBP_tnt.ERF9_colamp_a
SRR2926181	AP2EREBP_tnt.ERF8_col_a
SRR2926180	AP2EREBP_tnt.ERF8_colamp_a
SRR2926179	AP2EREBP_tnt.ERF73_col_a
SRR2926178	AP2EREBP_tnt.ERF73_colamp_a
SRR2926177	AP2EREBP_tnt.ERF7_col_a
SRR2926176	AP2EREBP_tnt.ERF7_colamp_a
SRR2926175	AP2EREBP_tnt.ERF5_col_a
SRR2926174	AP2EREBP_tnt.ERF5_colamp_a
SRR2926173	AP2EREBP_tnt.ERF48_col_a
SRR2926172	AP2EREBP_tnt.ERF4_col_a
SRR2926171	AP2EREBP_tnt.ERF4_colamp_a
SRR2926170	AP2EREBP_tnt.ERF38_col_a
SRR2926169	AP2EREBP_tnt.ERF3_col_a
SRR2926168	AP2EREBP_tnt.ERF3_colamp_a
SRR2926167	AP2EREBP_tnt.ERF2_col_a
SRR2926166	AP2EREBP_tnt.ERF2_colamp_a
SRR2926165	AP2EREBP_tnt.ERF15_colamp_a
SRR2926164	AP2EREBP_tnt.ERF13_col_b
SRR2926163	AP2EREBP_tnt.ERF13_colamp_a
SRR2926162	AP2EREBP_tnt.ERF115_col_a
SRR2926161	AP2EREBP_tnt.ERF115_colamp_a
SRR2926160	AP2EREBP_tnt.ERF11_col_b
SRR2926159	AP2EREBP_tnt.ERF11_colamp_a
SRR2926158	AP2EREBP_tnt.ERF105_colamp_a
SRR2926157	AP2EREBP_tnt.ERF104_col_a
SRR2926156	AP2EREBP_tnt.ERF104_colamp_a
SRR2926155	AP2EREBP_tnt.ERF10_col_a
SRR2926154	AP2EREBP_tnt.ERF10_colamp_a
SRR2926153	AP2EREBP_tnt.ERF1_col_a
SRR2926152	AP2EREBP_tnt.ERF1_colamp_a
SRR2926151	AP2EREBP_tnt.DREB26_col_a
SRR2926150	AP2EREBP_tnt.DREB2_col_a
SRR2926149	AP2EREBP_tnt.DREB2_colamp_a
SRR2926148	AP2EREBP_tnt.DREB19_col_a
SRR2926147	AP2EREBP_tnt.DREB19_colamp_a
SRR2926146	AP2EREBP_tnt.DEAR5_col_a
SRR2926145	AP2EREBP_tnt.DEAR5_colamp_a
SRR2926144	AP2EREBP_tnt.DEAR3_col_a
SRR2926143	AP2EREBP_tnt.DEAR3_colamp_a
SRR2926142	AP2EREBP_tnt.DEAR2_col_a
SRR2926141	AP2EREBP_tnt.DEAR2_colamp_a
SRR2926140	AP2EREBP_tnt.DDF2_col_a
SRR2926139	AP2EREBP_tnt.DDF1_col_a
SRR2926138	AP2EREBP_tnt.DDF1_colamp_a
SRR2926137	AP2EREBP_tnt.CRF4_col_a
SRR2926136	AP2EREBP_tnt.CRF4_colamp_a
SRR2926135	AP2EREBP_tnt.CRF10_colamp_a
SRR2926134	AP2EREBP_tnt.CRF10_col100_a
SRR2926133	AP2EREBP_tnt.CEJ1_col_a
SRR2926132	AP2EREBP_tnt.CEJ1_colamp_a
SRR2926131	AP2EREBP_tnt.CBF4_col_a
SRR2926130	AP2EREBP_tnt.CBF4_colamp_a
SRR2926129	AP2EREBP_tnt.CBF3_col_a
SRR2926128	AP2EREBP_tnt.CBF3_colamp_a
SRR2926127	AP2EREBP_tnt.CBF2_col_a
SRR2926126	AP2EREBP_tnt.CBF2_colamp_a
SRR2926125	AP2EREBP_tnt.CBF1_col_a
SRR2926124	AP2EREBP_tnt.CBF1_colamp_a
SRR2926123	AP2EREBP_tnt.At5g67000_col_a
SRR2926122	AP2EREBP_tnt.At5g65130_col_a
SRR2926121	AP2EREBP_tnt.At5g65130_colamp_a
SRR2926120	AP2EREBP_tnt.At5g18450_col_a
SRR2926119	AP2EREBP_tnt.At4g32800_colamp_a
SRR2926118	AP2EREBP_tnt.At4g31060_col_a
SRR2926117	AP2EREBP_tnt.At4g31060_colamp_a
SRR2926116	AP2EREBP_tnt.At4g28140_col_a
SRR2926115	AP2EREBP_tnt.At4g28140_colamp_a
SRR2926114	AP2EREBP_tnt.At4g16750_col_a
SRR2926113	AP2EREBP_tnt.At4g16750_colamp_a
SRR2926112	AP2EREBP_tnt.At2g44940_col_a
SRR2926111	AP2EREBP_tnt.At2g44940_colamp_a
SRR2926110	AP2EREBP_tnt.At2g33710_colamp_a
SRR2926109	AP2EREBP_tnt.At1g77640_col_a
SRR2926108	AP2EREBP_tnt.At1g75490_col_a
SRR2926107	AP2EREBP_tnt.At1g75490_colamp_a
SRR2926106	AP2EREBP_tnt.At1g36060_col_a
SRR2926105	AP2EREBP_tnt.At1g36060_colamp_a
SRR2926104	AP2EREBP_tnt.At1g22810_colamp_a
SRR2926103	AP2EREBP_tnt.At1g19210_col_a
SRR2926102	AP2EREBP_tnt.At1g19210_colamp_a
SRR2926101	AP2EREBP_tnt.AT4G18450_col_a
SRR2926100	AP2EREBP_tnt.AT3G60490_col_a
SRR2926099	AP2EREBP_tnt.AT3G60490_colamp_a
SRR2926098	AP2EREBP_tnt.AT3G57600_col_a
SRR2926097	AP2EREBP_tnt.AT3G16280_col_a
SRR2926096	AP2EREBP_tnt.AT3G16280_colamp_a
SRR2926095	AP2EREBP_tnt.AT1G77200_col_a
SRR2926094	AP2EREBP_tnt.AT1G77200_colamp_a
SRR2926093	AP2EREBP_tnt.AT1G71450_col_a
SRR2926092	AP2EREBP_tnt.AT1G71450_colamp_a
SRR2926091	AP2EREBP_tnt.AT1G44830_col_a
SRR2926090	AP2EREBP_tnt.AT1G28160_col_a
SRR2926089	AP2EREBP_tnt.AT1G28160_colamp_a
SRR2926088	AP2EREBP_tnt.AT1G12630_col_a
SRR2926087	AP2EREBP_tnt.AT1G12630_colamp_a
SRR2926086	AP2EREBP_tnt.AT1G01250_col_a
SRR2926085	AP2EREBP_tnt.AT1G01250_colamp_a
SRR2926084	AP2EREBP_tnt.AIL7_col_a
SRR2926083	AP2EREBP_tnt.AIL7_colamp_a
SRR2926082	AP2EREBP_tnt.ABR1_col_a
SRR2926081	AP2EREBP_tnt.ABR1_colamp_a
SRR2926080	ABI3VP1_tnt.VRN1_col_a
SRR2926079	ABI3VP1_tnt.VRN1_colamp_a
SRR2926078	ABI3VP1_tnt.REM16_col_a
SRR2926077	ABI3VP1_tnt.NGA4_col_a
SRR2926076	ABI3VP1_tnt.FUS3_col_a
SRR2926075	ABI3VP1_tnt.AT5G60130_col_a
SRR2926074	ABI3VP1_tnt.AT5G60130_colamp_a
SRR2926073	ABI3VP1_tnt.AT5G25475_col_a
SRR2926072	ABI3VP1_tnt.AT5G18090_col_a
SRR2926069	control_tnt-pixhalo_colamp_v3a
SRR2926068	control_none.beads_col_v3a
